Coded_Trait	Trait	Year	Loc	Env	Range	Pass	Pedigree	Pop	Gen
6	lin_a	2017	1	2017_Loc1	2	31	PHW30/B73-045 - (2n)-01	4	154
6	lin_a	2017	2	2017_Loc2	10	24	PHW30/B73-045 - (2n)-01	4	154
6	lin_a	2018	1	2018_Loc1	10	33	PHW30/B73-045 - (2n)-01	4	154
6	lin_a	2017	1	2017_Loc1	2	42	PHW30/B73-055 - (2n)-01	4	155
6	lin_a	2017	2	2017_Loc2	10	35	PHW30/B73-055 - (2n)-01	4	155
6	lin_a	2018	1	2018_Loc1	4	30	PHW30/B73-055 - (2n)-01	4	155
6	lin_a	2017	1	2017_Loc1	9	23	PHW30/B73-055 - (2n)-02	4	156
6	lin_a	2017	2	2017_Loc2	3	30	PHW30/B73-055 - (2n)-02	4	156
6	lin_a	2018	1	2018_Loc1	8	23	PHW30/B73-055 - (2n)-02	4	156
6	lin_a	2017	1	2017_Loc1	4	34	PHW30/B73-060 - (2n)-01	4	157
6	lin_a	2017	2	2017_Loc2	5	9	PHW30/B73-060 - (2n)-01	4	157
6	lin_a	2018	1	2018_Loc1	8	20	PHW30/B73-060 - (2n)-01	4	157
6	lin_a	2017	1	2017_Loc1	4	14	PHW30/B73-060 - (2n)-02	4	158
6	lin_a	2017	2	2017_Loc2	4	6	PHW30/B73-060 - (2n)-02	4	158
6	lin_a	2018	1	2018_Loc1	10	20	PHW30/B73-060 - (2n)-02	4	158
6	lin_a	2017	1	2017_Loc1	3	28	PHW30/B73-066 - (2n)-01	4	159
6	lin_a	2017	2	2017_Loc2	7	19	PHW30/B73-066 - (2n)-01	4	159
6	lin_a	2018	1	2018_Loc1	5	12	PHW30/B73-066 - (2n)-01	4	159
6	lin_a	2017	1	2017_Loc1	3	35	PHW30/B73-066 - (2n)-02	4	160
6	lin_a	2017	2	2017_Loc2	1	14	PHW30/B73-066 - (2n)-02	4	160
6	lin_a	2018	1	2018_Loc1	2	36	PHW30/B73-066 - (2n)-02	4	160
6	lin_a	2017	1	2017_Loc1	9	16	PHW30/B73-078 - (2n)-01	4	161
6	lin_a	2017	2	2017_Loc2	5	33	PHW30/B73-078 - (2n)-01	4	161
6	lin_a	2018	1	2018_Loc1	5	8	PHW30/B73-078 - (2n)-01	4	161
6	lin_a	2017	1	2017_Loc1	5	43	PHW30/B73-078 - (2n)-02	4	162
6	lin_a	2017	2	2017_Loc2	6	10	PHW30/B73-078 - (2n)-02	4	162
6	lin_a	2018	1	2018_Loc1	5	35	PHW30/B73-078 - (2n)-02	4	162
6	lin_a	2017	1	2017_Loc1	6	14	PHW30/B73-097 - (2n)-01	4	163
6	lin_a	2017	2	2017_Loc2	9	34	PHW30/B73-097 - (2n)-01	4	163
6	lin_a	2018	1	2018_Loc1	10	15	PHW30/B73-097 - (2n)-01	4	163
6	lin_a	2017	1	2017_Loc1	1	10	PHW30/B73-097 - (2n)-02	4	164
6	lin_a	2017	2	2017_Loc2	7	17	PHW30/B73-097 - (2n)-02	4	164
6	lin_a	2018	1	2018_Loc1	2	28	PHW30/B73-097 - (2n)-02	4	164
6	lin_a	2017	1	2017_Loc1	2	15	PHW30/B73-121 - (2n)-01	4	165
6	lin_a	2017	2	2017_Loc2	10	11	PHW30/B73-121 - (2n)-01	4	165
6	lin_a	2018	1	2018_Loc1	9	28	PHW30/B73-121 - (2n)-01	4	165
6	lin_a	2017	1	2017_Loc1	3	39	PHW30/B73-138 - (2n)-01	4	166
6	lin_a	2017	2	2017_Loc2	2	30	PHW30/B73-138 - (2n)-01	4	166
6	lin_a	2018	1	2018_Loc1	9	11	PHW30/B73-138 - (2n)-01	4	166
6	lin_a	2017	1	2017_Loc1	3	37	PHW30/B73-139 - (2n)-01	4	167
6	lin_a	2017	2	2017_Loc2	6	25	PHW30/B73-139 - (2n)-01	4	167
6	lin_a	2018	1	2018_Loc1	10	8	PHW30/B73-139 - (2n)-01	4	167
6	lin_a	2017	1	2017_Loc1	4	37	PHW30/B73-139 - (2n)-02	4	168
6	lin_a	2017	2	2017_Loc2	8	5	PHW30/B73-139 - (2n)-02	4	168
6	lin_a	2018	1	2018_Loc1	11	19	PHW30/B73-139 - (2n)-02	4	168
6	lin_a	2017	1	2017_Loc1	2	32	PHW30/B73-143 - (2n)-01	4	169
6	lin_a	2017	2	2017_Loc2	1	35	PHW30/B73-143 - (2n)-01	4	169
6	lin_a	2018	1	2018_Loc1	7	20	PHW30/B73-143 - (2n)-01	4	169
6	lin_a	2017	1	2017_Loc1	1	46	PHW30/B73-157 - (2n)-01	4	170
6	lin_a	2017	2	2017_Loc2	4	13	PHW30/B73-157 - (2n)-01	4	170
6	lin_a	2018	1	2018_Loc1	7	33	PHW30/B73-157 - (2n)-01	4	170
6	lin_a	2017	1	2017_Loc1	4	30	PHW30/B73-157 - (2n)-03	4	171
6	lin_a	2017	2	2017_Loc2	11	12	PHW30/B73-157 - (2n)-03	4	171
6	lin_a	2018	1	2018_Loc1	11	8	PHW30/B73-157 - (2n)-03	4	171
6	lin_a	2017	1	2017_Loc1	6	46	PHW30/B73-161 - (2n)-01	4	172
6	lin_a	2017	2	2017_Loc2	4	23	PHW30/B73-161 - (2n)-01	4	172
6	lin_a	2018	1	2018_Loc1	2	25	PHW30/B73-161 - (2n)-01	4	172
6	lin_a	2017	1	2017_Loc1	8	27	PHW30/B73-161 - (2n)-02	4	173
6	lin_a	2017	2	2017_Loc2	1	22	PHW30/B73-161 - (2n)-02	4	173
6	lin_a	2018	1	2018_Loc1	5	36	PHW30/B73-161 - (2n)-02	4	173
6	lin_a	2017	1	2017_Loc1	5	36	PHW30/B73-169 - (2n)-01	4	174
6	lin_a	2017	2	2017_Loc2	7	16	PHW30/B73-169 - (2n)-01	4	174
6	lin_a	2018	1	2018_Loc1	3	9	PHW30/B73-169 - (2n)-01	4	174
6	lin_a	2017	1	2017_Loc1	7	21	PHW30/B73-169 - (2n)-02	4	175
6	lin_a	2017	2	2017_Loc2	10	21	PHW30/B73-169 - (2n)-02	4	175
6	lin_a	2018	1	2018_Loc1	3	5	PHW30/B73-169 - (2n)-02	4	175
6	lin_a	2017	1	2017_Loc1	8	14	PHW30/B73-184 - (2n)-01	4	176
6	lin_a	2017	2	2017_Loc2	4	7	PHW30/B73-184 - (2n)-01	4	176
6	lin_a	2018	1	2018_Loc1	9	16	PHW30/B73-184 - (2n)-01	4	176
6	lin_a	2017	1	2017_Loc1	1	9	PHW30/B73-184 - (2n)-02	4	177
6	lin_a	2017	2	2017_Loc2	6	16	PHW30/B73-184 - (2n)-02	4	177
6	lin_a	2018	1	2018_Loc1	8	11	PHW30/B73-184 - (2n)-02	4	177
6	lin_a	2017	1	2017_Loc1	1	36	PHW30/B73-193 - (2n)-01	4	178
6	lin_a	2017	2	2017_Loc2	7	29	PHW30/B73-193 - (2n)-01	4	178
6	lin_a	2018	1	2018_Loc1	8	34	PHW30/B73-193 - (2n)-01	4	178
6	lin_a	2017	1	2017_Loc1	5	9	PHW30/B73-204 - (2n)-01	4	179
6	lin_a	2017	2	2017_Loc2	1	33	PHW30/B73-204 - (2n)-01	4	179
6	lin_a	2018	1	2018_Loc1	9	12	PHW30/B73-204 - (2n)-01	4	179
6	lin_a	2017	1	2017_Loc1	1	44	PHW30/B73-221 - (2n)-01	4	180
6	lin_a	2017	2	2017_Loc2	9	10	PHW30/B73-221 - (2n)-01	4	180
6	lin_a	2018	1	2018_Loc1	4	13	PHW30/B73-221 - (2n)-01	4	180
6	lin_a	2017	1	2017_Loc1	2	29	PHW30/B73-221 - (2n)-02	4	181
6	lin_a	2017	2	2017_Loc2	3	26	PHW30/B73-221 - (2n)-02	4	181
6	lin_a	2018	1	2018_Loc1	9	9	PHW30/B73-221 - (2n)-02	4	181
6	lin_a	2017	1	2017_Loc1	8	19	PHW30/B73-232 - (2n)-01	4	182
6	lin_a	2017	2	2017_Loc2	1	31	PHW30/B73-232 - (2n)-01	4	182
6	lin_a	2018	1	2018_Loc1	7	36	PHW30/B73-232 - (2n)-01	4	182
6	lin_a	2017	1	2017_Loc1	3	27	PHW30/B73-232 - (2n)-02	4	183
6	lin_a	2017	2	2017_Loc2	6	11	PHW30/B73-232 - (2n)-02	4	183
6	lin_a	2018	1	2018_Loc1	7	10	PHW30/B73-232 - (2n)-02	4	183
6	lin_a	2017	1	2017_Loc1	7	35	PHW30/B73-241 - (2n)-01	4	184
6	lin_a	2017	2	2017_Loc2	6	8	PHW30/B73-241 - (2n)-01	4	184
6	lin_a	2018	1	2018_Loc1	7	7	PHW30/B73-241 - (2n)-01	4	184
6	lin_a	2017	1	2017_Loc1	2	21	PHW30/B73-241 - (2n)-02	4	185
6	lin_a	2017	2	2017_Loc2	11	22	PHW30/B73-241 - (2n)-02	4	185
6	lin_a	2018	1	2018_Loc1	6	7	PHW30/B73-241 - (2n)-02	4	185
6	lin_a	2017	1	2017_Loc1	7	30	PHW30/B73-243 - (2n)-02	4	186
6	lin_a	2017	2	2017_Loc2	5	8	PHW30/B73-243 - (2n)-02	4	186
6	lin_a	2018	1	2018_Loc1	5	29	PHW30/B73-243 - (2n)-02	4	186
6	lin_a	2017	1	2017_Loc1	4	38	PHW30/B73-269 - (2n)-01	4	187
6	lin_a	2017	2	2017_Loc2	6	21	PHW30/B73-269 - (2n)-01	4	187
6	lin_a	2018	1	2018_Loc1	4	26	PHW30/B73-269 - (2n)-01	4	187
6	lin_a	2017	1	2017_Loc1	9	10	PHW30/B73-287 - (2n)-01	4	188
6	lin_a	2017	2	2017_Loc2	7	26	PHW30/B73-287 - (2n)-01	4	188
6	lin_a	2018	1	2018_Loc1	8	33	PHW30/B73-287 - (2n)-01	4	188
6	lin_a	2017	1	2017_Loc1	5	18	PHW30/B73-287 - (2n)-02	4	189
6	lin_a	2017	2	2017_Loc2	7	35	PHW30/B73-287 - (2n)-02	4	189
6	lin_a	2018	1	2018_Loc1	1	36	PHW30/B73-287 - (2n)-02	4	189
6	lin_a	2017	1	2017_Loc1	7	27	PHW30/B73-289 - (2n)-01	4	190
6	lin_a	2017	2	2017_Loc2	9	30	PHW30/B73-289 - (2n)-01	4	190
6	lin_a	2018	1	2018_Loc1	2	32	PHW30/B73-289 - (2n)-01	4	190
6	lin_a	2017	1	2017_Loc1	7	43	PHW30/B73-289 - (2n)-02	4	191
6	lin_a	2017	2	2017_Loc2	3	36	PHW30/B73-289 - (2n)-02	4	191
6	lin_a	2018	1	2018_Loc1	1	16	PHW30/B73-289 - (2n)-02	4	191
6	lin_a	2017	1	2017_Loc1	2	26	PHW30/B73-292 - (2n)-01	4	192
6	lin_a	2017	2	2017_Loc2	1	19	PHW30/B73-292 - (2n)-01	4	192
6	lin_a	2018	1	2018_Loc1	4	8	PHW30/B73-292 - (2n)-01	4	192
6	lin_a	2017	1	2017_Loc1	6	16	PHW30/B73-302 - (2n)-01	4	193
6	lin_a	2017	2	2017_Loc2	10	25	PHW30/B73-302 - (2n)-01	4	193
6	lin_a	2018	1	2018_Loc1	4	31	PHW30/B73-302 - (2n)-01	4	193
6	lin_a	2017	1	2017_Loc1	2	27	PHW30/B73-302 - (2n)-02	4	194
6	lin_a	2017	2	2017_Loc2	2	21	PHW30/B73-302 - (2n)-02	4	194
6	lin_a	2018	1	2018_Loc1	8	27	PHW30/B73-302 - (2n)-02	4	194
6	lin_a	2017	1	2017_Loc1	6	31	PHW30/B73-311 - (2n)-01	4	195
6	lin_a	2017	2	2017_Loc2	1	6	PHW30/B73-311 - (2n)-01	4	195
6	lin_a	2018	1	2018_Loc1	2	20	PHW30/B73-311 - (2n)-01	4	195
6	lin_a	2017	1	2017_Loc1	4	41	PHW30/B73-311 - (2n)-02	4	196
6	lin_a	2017	2	2017_Loc2	4	9	PHW30/B73-311 - (2n)-02	4	196
6	lin_a	2018	1	2018_Loc1	2	30	PHW30/B73-311 - (2n)-02	4	196
6	lin_a	2017	1	2017_Loc1	2	38	PHW30/B73-324 - (2n)-01	4	197
6	lin_a	2017	2	2017_Loc2	1	7	PHW30/B73-324 - (2n)-01	4	197
6	lin_a	2018	1	2018_Loc1	3	33	PHW30/B73-324 - (2n)-01	4	197
6	lin_a	2017	1	2017_Loc1	4	20	PHW30/B73-326 - (2n)-01	4	198
6	lin_a	2017	2	2017_Loc2	5	31	PHW30/B73-326 - (2n)-01	4	198
6	lin_a	2018	1	2018_Loc1	6	34	PHW30/B73-326 - (2n)-01	4	198
6	lin_a	2017	1	2017_Loc1	5	15	PHW30/B73-326 - (2n)-02	4	199
6	lin_a	2017	2	2017_Loc2	8	36	PHW30/B73-326 - (2n)-02	4	199
6	lin_a	2018	1	2018_Loc1	1	33	PHW30/B73-326 - (2n)-02	4	199
6	lin_a	2017	1	2017_Loc1	5	32	PHW30/B73-341 - (2n)-01	4	200
6	lin_a	2017	2	2017_Loc2	6	19	PHW30/B73-341 - (2n)-01	4	200
6	lin_a	2018	1	2018_Loc1	3	20	PHW30/B73-341 - (2n)-01	4	200
6	lin_a	2017	1	2017_Loc1	9	22	PHW30/B73-341 - (2n)-02	4	201
6	lin_a	2017	2	2017_Loc2	1	26	PHW30/B73-341 - (2n)-02	4	201
6	lin_a	2018	1	2018_Loc1	2	24	PHW30/B73-341 - (2n)-02	4	201
6	lin_a	2017	1	2017_Loc1	8	35	PHW30/B73-349 - (2n)-01	4	202
6	lin_a	2017	2	2017_Loc2	9	13	PHW30/B73-349 - (2n)-01	4	202
6	lin_a	2018	1	2018_Loc1	1	15	PHW30/B73-349 - (2n)-01	4	202
6	lin_a	2017	1	2017_Loc1	7	23	PHW30/B73-351 - (2n)-01	4	203
6	lin_a	2017	2	2017_Loc2	5	14	PHW30/B73-351 - (2n)-01	4	203
6	lin_a	2018	1	2018_Loc1	3	18	PHW30/B73-351 - (2n)-01	4	203
6	lin_a	2017	1	2017_Loc1	2	45	PHW30/B73-351 - (2n)-02	4	204
6	lin_a	2017	2	2017_Loc2	6	35	PHW30/B73-351 - (2n)-02	4	204
6	lin_a	2018	1	2018_Loc1	6	24	PHW30/B73-351 - (2n)-02	4	204
6	lin_a	2017	1	2017_Loc1	4	24	PHW30/B73-355 - (2n)-01	4	205
6	lin_a	2017	2	2017_Loc2	2	28	PHW30/B73-355 - (2n)-01	4	205
6	lin_a	2018	1	2018_Loc1	2	27	PHW30/B73-355 - (2n)-01	4	205
6	lin_a	2017	1	2017_Loc1	7	28	PHW30/B73-355 - (2n)-02	4	206
6	lin_a	2017	2	2017_Loc2	7	33	PHW30/B73-355 - (2n)-02	4	206
6	lin_a	2018	1	2018_Loc1	9	32	PHW30/B73-355 - (2n)-02	4	206
6	lin_a	2017	1	2017_Loc1	3	41	PHW30/B73-372 - (2n)-01	4	207
6	lin_a	2017	2	2017_Loc2	3	32	PHW30/B73-372 - (2n)-01	4	207
6	lin_a	2018	1	2018_Loc1	6	19	PHW30/B73-372 - (2n)-01	4	207
6	lin_a	2017	1	2017_Loc1	3	17	PHW30/B73-372 - (2n)-02	4	208
6	lin_a	2017	2	2017_Loc2	7	27	PHW30/B73-372 - (2n)-02	4	208
6	lin_a	2018	1	2018_Loc1	9	17	PHW30/B73-372 - (2n)-02	4	208
6	lin_a	2017	1	2017_Loc1	9	9	PHW30/B73-390 - (2n)-01	4	209
6	lin_a	2017	2	2017_Loc2	7	15	PHW30/B73-390 - (2n)-01	4	209
6	lin_a	2018	1	2018_Loc1	7	31	PHW30/B73-390 - (2n)-01	4	209
6	lin_a	2017	1	2017_Loc1	6	27	PHW30/B73-401 - (2n)-01	4	210
6	lin_a	2017	2	2017_Loc2	4	20	PHW30/B73-401 - (2n)-01	4	210
6	lin_a	2018	1	2018_Loc1	9	21	PHW30/B73-401 - (2n)-01	4	210
6	lin_a	2017	1	2017_Loc1	1	12	PHW30/B73-401 - (2n)-02	4	211
6	lin_a	2017	2	2017_Loc2	6	17	PHW30/B73-401 - (2n)-02	4	211
6	lin_a	2018	1	2018_Loc1	4	28	PHW30/B73-401 - (2n)-02	4	211
6	lin_a	2017	1	2017_Loc1	5	46	PHW30/B73-421 - (2n)-01	4	212
6	lin_a	2017	2	2017_Loc2	4	18	PHW30/B73-421 - (2n)-01	4	212
6	lin_a	2018	1	2018_Loc1	11	21	PHW30/B73-421 - (2n)-01	4	212
6	lin_a	2017	1	2017_Loc1	1	11	PHW30/B73-421 - (2n)-03	4	213
6	lin_a	2017	2	2017_Loc2	10	14	PHW30/B73-421 - (2n)-03	4	213
6	lin_a	2018	1	2018_Loc1	1	9	PHW30/B73-421 - (2n)-03	4	213
6	lin_a	2017	1	2017_Loc1	4	22	PHW30/B73-433 - (2n)-01	4	214
6	lin_a	2017	2	2017_Loc2	5	27	PHW30/B73-433 - (2n)-01	4	214
6	lin_a	2018	1	2018_Loc1	7	19	PHW30/B73-433 - (2n)-01	4	214
6	lin_a	2017	1	2017_Loc1	6	12	PHW30/B73-434 - (2n)-01	4	215
6	lin_a	2017	2	2017_Loc2	8	6	PHW30/B73-434 - (2n)-01	4	215
6	lin_a	2018	1	2018_Loc1	2	12	PHW30/B73-434 - (2n)-01	4	215
6	lin_a	2017	1	2017_Loc1	1	32	PHW30/B73-434 - (2n)-02	4	216
6	lin_a	2017	2	2017_Loc2	2	15	PHW30/B73-434 - (2n)-02	4	216
6	lin_a	2018	1	2018_Loc1	1	12	PHW30/B73-434 - (2n)-02	4	216
6	lin_a	2017	1	2017_Loc1	3	23	PHW30/Mo17-003 - (2n)-01	5	217
6	lin_a	2017	2	2017_Loc2	2	13	PHW30/Mo17-003 - (2n)-01	5	217
6	lin_a	2018	1	2018_Loc1	10	22	PHW30/Mo17-003 - (2n)-01	5	217
6	lin_a	2017	1	2017_Loc1	3	44	PHW30/Mo17-010 - (2n)-01	5	218
6	lin_a	2017	2	2017_Loc2	7	36	PHW30/Mo17-010 - (2n)-01	5	218
6	lin_a	2018	1	2018_Loc1	2	18	PHW30/Mo17-010 - (2n)-01	5	218
6	lin_a	2017	1	2017_Loc1	7	31	PHW30/Mo17-010 - (2n)-02	5	219
6	lin_a	2017	2	2017_Loc2	11	14	PHW30/Mo17-010 - (2n)-02	5	219
6	lin_a	2018	1	2018_Loc1	8	7	PHW30/Mo17-010 - (2n)-02	5	219
6	lin_a	2017	1	2017_Loc1	2	33	PHW30/Mo17-019 - (2n)-01	5	220
6	lin_a	2017	2	2017_Loc2	1	16	PHW30/Mo17-019 - (2n)-01	5	220
6	lin_a	2018	1	2018_Loc1	6	27	PHW30/Mo17-019 - (2n)-01	5	220
6	lin_a	2017	1	2017_Loc1	6	29	PHW30/Mo17-019 - (2n)-02	5	221
6	lin_a	2017	2	2017_Loc2	5	34	PHW30/Mo17-019 - (2n)-02	5	221
6	lin_a	2018	1	2018_Loc1	9	31	PHW30/Mo17-019 - (2n)-02	5	221
6	lin_a	2017	1	2017_Loc1	8	36	PHW30/Mo17-026 - (2n)-01	5	222
6	lin_a	2017	2	2017_Loc2	2	23	PHW30/Mo17-026 - (2n)-01	5	222
6	lin_a	2018	1	2018_Loc1	1	21	PHW30/Mo17-026 - (2n)-01	5	222
6	lin_a	2017	1	2017_Loc1	7	13	PHW30/Mo17-026 - (2n)-02	5	223
6	lin_a	2017	2	2017_Loc2	5	15	PHW30/Mo17-026 - (2n)-02	5	223
6	lin_a	2018	1	2018_Loc1	3	22	PHW30/Mo17-026 - (2n)-02	5	223
6	lin_a	2017	1	2017_Loc1	7	34	PHW30/Mo17-028 - (2n)-01	5	224
6	lin_a	2017	2	2017_Loc2	5	29	PHW30/Mo17-028 - (2n)-01	5	224
6	lin_a	2018	1	2018_Loc1	7	32	PHW30/Mo17-028 - (2n)-01	5	224
6	lin_a	2017	1	2017_Loc1	3	22	PHW30/Mo17-028 - (2n)-02	5	225
6	lin_a	2017	2	2017_Loc2	5	26	PHW30/Mo17-028 - (2n)-02	5	225
6	lin_a	2018	1	2018_Loc1	2	26	PHW30/Mo17-028 - (2n)-02	5	225
6	lin_a	2017	1	2017_Loc1	1	15	PHW30/Mo17-032 - (2n)-01	5	226
6	lin_a	2017	2	2017_Loc2	7	20	PHW30/Mo17-032 - (2n)-01	5	226
6	lin_a	2018	1	2018_Loc1	4	16	PHW30/Mo17-032 - (2n)-01	5	226
6	lin_a	2017	1	2017_Loc1	3	45	PHW30/Mo17-032 - (2n)-02	5	227
6	lin_a	2017	2	2017_Loc2	9	24	PHW30/Mo17-032 - (2n)-02	5	227
6	lin_a	2018	1	2018_Loc1	3	35	PHW30/Mo17-032 - (2n)-02	5	227
6	lin_a	2017	1	2017_Loc1	6	30	PHW30/Mo17-033 - (2n)-01	5	228
6	lin_a	2017	2	2017_Loc2	1	24	PHW30/Mo17-033 - (2n)-01	5	228
6	lin_a	2018	1	2018_Loc1	5	6	PHW30/Mo17-033 - (2n)-01	5	228
6	lin_a	2017	1	2017_Loc1	1	27	PHW30/Mo17-037 - (2n)-01	5	229
6	lin_a	2017	2	2017_Loc2	11	18	PHW30/Mo17-037 - (2n)-01	5	229
6	lin_a	2018	1	2018_Loc1	10	21	PHW30/Mo17-037 - (2n)-01	5	229
6	lin_a	2017	1	2017_Loc1	8	17	PHW30/Mo17-037 - (2n)-02	5	230
6	lin_a	2017	2	2017_Loc2	10	36	PHW30/Mo17-037 - (2n)-02	5	230
6	lin_a	2018	1	2018_Loc1	1	30	PHW30/Mo17-037 - (2n)-02	5	230
6	lin_a	2017	1	2017_Loc1	8	47	PHW30/Mo17-049 - (2n)-01	5	231
6	lin_a	2017	2	2017_Loc2	3	13	PHW30/Mo17-049 - (2n)-01	5	231
6	lin_a	2018	1	2018_Loc1	9	29	PHW30/Mo17-049 - (2n)-01	5	231
6	lin_a	2017	1	2017_Loc1	2	16	PHW30/Mo17-049 - (2n)-02	5	232
6	lin_a	2017	2	2017_Loc2	4	34	PHW30/Mo17-049 - (2n)-02	5	232
6	lin_a	2018	1	2018_Loc1	6	15	PHW30/Mo17-049 - (2n)-02	5	232
6	lin_a	2017	1	2017_Loc1	5	33	PHW30/Mo17-050 - (2n)-01	5	233
6	lin_a	2017	2	2017_Loc2	10	5	PHW30/Mo17-050 - (2n)-01	5	233
6	lin_a	2018	1	2018_Loc1	8	8	PHW30/Mo17-050 - (2n)-01	5	233
6	lin_a	2017	1	2017_Loc1	3	18	PHW30/Mo17-050 - (2n)-02	5	234
6	lin_a	2017	2	2017_Loc2	7	31	PHW30/Mo17-050 - (2n)-02	5	234
6	lin_a	2018	1	2018_Loc1	2	9	PHW30/Mo17-050 - (2n)-02	5	234
6	lin_a	2017	1	2017_Loc1	8	31	PHW30/Mo17-051 - (2n)-01	5	235
6	lin_a	2017	2	2017_Loc2	6	20	PHW30/Mo17-051 - (2n)-01	5	235
6	lin_a	2018	1	2018_Loc1	9	10	PHW30/Mo17-051 - (2n)-01	5	235
6	lin_a	2017	1	2017_Loc1	5	47	PHW30/Mo17-051 - (2n)-02	5	236
6	lin_a	2017	2	2017_Loc2	11	24	PHW30/Mo17-051 - (2n)-02	5	236
6	lin_a	2018	1	2018_Loc1	3	13	PHW30/Mo17-051 - (2n)-02	5	236
6	lin_a	2017	1	2017_Loc1	6	35	PHW30/Mo17-054 - (2n)-01	5	237
6	lin_a	2017	2	2017_Loc2	3	25	PHW30/Mo17-054 - (2n)-01	5	237
6	lin_a	2018	1	2018_Loc1	4	36	PHW30/Mo17-054 - (2n)-01	5	237
6	lin_a	2017	1	2017_Loc1	8	26	PHW30/Mo17-054 - (2n)-02	5	238
6	lin_a	2017	2	2017_Loc2	2	10	PHW30/Mo17-054 - (2n)-02	5	238
6	lin_a	2018	1	2018_Loc1	2	31	PHW30/Mo17-054 - (2n)-02	5	238
6	lin_a	2017	1	2017_Loc1	2	25	PHW30/Mo17-059 - (2n)-01	5	239
6	lin_a	2017	2	2017_Loc2	5	35	PHW30/Mo17-059 - (2n)-01	5	239
6	lin_a	2018	1	2018_Loc1	6	12	PHW30/Mo17-059 - (2n)-01	5	239
6	lin_a	2017	1	2017_Loc1	1	43	PHW30/Mo17-059 - (2n)-02	5	240
6	lin_a	2017	2	2017_Loc2	8	32	PHW30/Mo17-059 - (2n)-02	5	240
6	lin_a	2018	1	2018_Loc1	10	10	PHW30/Mo17-059 - (2n)-02	5	240
6	lin_a	2017	1	2017_Loc1	2	18	PHW30/Mo17-061 - (2n)-01	5	241
6	lin_a	2017	2	2017_Loc2	4	24	PHW30/Mo17-061 - (2n)-01	5	241
6	lin_a	2018	1	2018_Loc1	6	23	PHW30/Mo17-061 - (2n)-01	5	241
6	lin_a	2017	1	2017_Loc1	7	22	PHW30/Mo17-061 - (2n)-02	5	242
6	lin_a	2017	2	2017_Loc2	5	17	PHW30/Mo17-061 - (2n)-02	5	242
6	lin_a	2018	1	2018_Loc1	1	19	PHW30/Mo17-061 - (2n)-02	5	242
6	lin_a	2017	1	2017_Loc1	8	12	PHW30/Mo17-064 - (2n)-01	5	243
6	lin_a	2017	2	2017_Loc2	2	9	PHW30/Mo17-064 - (2n)-01	5	243
6	lin_a	2018	1	2018_Loc1	5	18	PHW30/Mo17-064 - (2n)-01	5	243
6	lin_a	2017	1	2017_Loc1	1	19	PHW30/Mo17-064 - (2n)-02	5	244
6	lin_a	2017	2	2017_Loc2	8	26	PHW30/Mo17-064 - (2n)-02	5	244
6	lin_a	2018	1	2018_Loc1	9	36	PHW30/Mo17-064 - (2n)-02	5	244
6	lin_a	2017	1	2017_Loc1	1	47	PHW30/Mo17-076 - (2n)-01	5	245
6	lin_a	2017	2	2017_Loc2	4	33	PHW30/Mo17-076 - (2n)-01	5	245
6	lin_a	2018	1	2018_Loc1	4	35	PHW30/Mo17-076 - (2n)-01	5	245
6	lin_a	2017	1	2017_Loc1	3	38	PHW30/Mo17-076 - (2n)-02	5	246
6	lin_a	2017	2	2017_Loc2	2	8	PHW30/Mo17-076 - (2n)-02	5	246
6	lin_a	2018	1	2018_Loc1	4	22	PHW30/Mo17-076 - (2n)-02	5	246
6	lin_a	2017	1	2017_Loc1	5	29	PHW30/Mo17-077 - (2n)-01	5	247
6	lin_a	2017	2	2017_Loc2	7	34	PHW30/Mo17-077 - (2n)-01	5	247
6	lin_a	2018	1	2018_Loc1	9	33	PHW30/Mo17-077 - (2n)-01	5	247
6	lin_a	2017	1	2017_Loc1	5	28	PHW30/Mo17-077 - (2n)-02	5	248
6	lin_a	2017	2	2017_Loc2	1	13	PHW30/Mo17-077 - (2n)-02	5	248
6	lin_a	2018	1	2018_Loc1	11	5	PHW30/Mo17-077 - (2n)-02	5	248
6	lin_a	2017	1	2017_Loc1	2	9	PHW30/Mo17-085 - (2n)-01	5	249
6	lin_a	2017	2	2017_Loc2	4	17	PHW30/Mo17-085 - (2n)-01	5	249
6	lin_a	2018	1	2018_Loc1	5	22	PHW30/Mo17-085 - (2n)-01	5	249
6	lin_a	2017	1	2017_Loc1	5	31	PHW30/Mo17-088 - (2n)-01	5	250
6	lin_a	2017	2	2017_Loc2	3	23	PHW30/Mo17-088 - (2n)-01	5	250
6	lin_a	2018	1	2018_Loc1	3	23	PHW30/Mo17-088 - (2n)-01	5	250
6	lin_a	2017	1	2017_Loc1	1	31	PHW30/Mo17-088 - (2n)-02	5	251
6	lin_a	2017	2	2017_Loc2	4	8	PHW30/Mo17-088 - (2n)-02	5	251
6	lin_a	2018	1	2018_Loc1	3	16	PHW30/Mo17-088 - (2n)-02	5	251
6	lin_a	2017	1	2017_Loc1	7	9	PHW30/Mo17-089 - (2n)-01	5	252
6	lin_a	2017	2	2017_Loc2	11	25	PHW30/Mo17-089 - (2n)-01	5	252
6	lin_a	2018	1	2018_Loc1	1	17	PHW30/Mo17-089 - (2n)-01	5	252
6	lin_a	2017	1	2017_Loc1	5	44	PHW30/Mo17-089 - (2n)-02	5	253
