RecId	Trait	Loc	LA	PedId	Loc Seq#	Experiment	Entry	Pass	Range	Source	Pedigree	Notes
4085993	MLA	1	75.442	3229165	193	MD-OBS1	193	5	8	15WJMY:Dziev:0101	B73/PHW30-097 - (2n)-02	NA
4085993	TUELA	1	74.10266666666666	3229165	193	MD-OBS1	193	5	8	15WJMY:Dziev:0101	B73/PHW30-097 - (2n)-02	NA
4085993	ULA	1	68.03433333333334	3229165	193	MD-OBS1	193	5	8	15WJMY:Dziev:0101	B73/PHW30-097 - (2n)-02	NA
4085994	FUELA	1	68.15933333333334	3396153	194	MD-OBS1	194	6	8	16SJMY:16S:J:0003	B73	NA
4085994	MLA	1	60.15233333333333	3396153	194	MD-OBS1	194	6	8	16SJMY:16S:J:0003	B73	NA
4085994	TUELA	1	75.396	3396153	194	MD-OBS1	194	6	8	16SJMY:16S:J:0003	B73	NA
4085994	ULA	1	80.86566666666667	3396153	194	MD-OBS1	194	6	8	16SJMY:16S:J:0003	B73	NA
4085995	FUELA	1	75.16333333333333	3229118	195	MD-OBS1	195	7	8	15WJMY:Dziev:0054	PHW30/B73-241 - (2n)-01	NA
4085995	MLA	1	67.47433333333333	3229118	195	MD-OBS1	195	7	8	15WJMY:Dziev:0054	PHW30/B73-241 - (2n)-01	NA
4085995	TUELA	1	82.322	3229118	195	MD-OBS1	195	7	8	15WJMY:Dziev:0054	PHW30/B73-241 - (2n)-01	NA
4085995	ULA	1	80.45466666666667	3229118	195	MD-OBS1	195	7	8	15WJMY:Dziev:0054	PHW30/B73-241 - (2n)-01	NA
4085996	FUELA	1	67.96	3229320	196	MD-OBS1	196	8	8	15WJMY:Dziev:0263	Mo17/PHW30-279 - (2n)-02	NA
4085996	MLA	1	60.992333333333335	3229320	196	MD-OBS1	196	8	8	15WJMY:Dziev:0263	Mo17/PHW30-279 - (2n)-02	NA
4085996	TUELA	1	67.04066666666667	3229320	196	MD-OBS1	196	8	8	15WJMY:Dziev:0263	Mo17/PHW30-279 - (2n)-02	NA
4085996	ULA	1	61.870666666666665	3229320	196	MD-OBS1	196	8	8	15WJMY:Dziev:0263	Mo17/PHW30-279 - (2n)-02	NA
4085997	FUELA	1	66.688	3229299	197	MD-OBS1	197	9	8	15WJMY:Dziev:0241	Mo17/PHW30-389 - (2n)-03	NA
4085997	MLA	1	67.208	3229299	197	MD-OBS1	197	9	8	15WJMY:Dziev:0241	Mo17/PHW30-389 - (2n)-03	NA
4085997	TUELA	1	62.608999999999995	3229299	197	MD-OBS1	197	9	8	15WJMY:Dziev:0241	Mo17/PHW30-389 - (2n)-03	NA
4085997	ULA	1	64.97166666666666	3229299	197	MD-OBS1	197	9	8	15WJMY:Dziev:0241	Mo17/PHW30-389 - (2n)-03	NA
4085998	FUELA	1	66.44166666666666	3229117	198	MD-OBS1	198	10	8	15WJMY:Dziev:0053	PHW30/B73-232 - (2n)-02	NA
4085998	MLA	1	65.481	3229117	198	MD-OBS1	198	10	8	15WJMY:Dziev:0053	PHW30/B73-232 - (2n)-02	NA
4085998	TUELA	1	65.98	3229117	198	MD-OBS1	198	10	8	15WJMY:Dziev:0053	PHW30/B73-232 - (2n)-02	NA
4085998	ULA	1	70.44966666666667	3229117	198	MD-OBS1	198	10	8	15WJMY:Dziev:0053	PHW30/B73-232 - (2n)-02	NA
4085999	FUELA	1	72.02533333333334	3229317	199	MD-OBS1	199	11	8	15WJMY:Dziev:0260	Mo17/PHW30-235 - (2n)-01	NA
4085999	MLA	1	68.781	3229317	199	MD-OBS1	199	11	8	15WJMY:Dziev:0260	Mo17/PHW30-235 - (2n)-01	NA
4085999	TUELA	1	66.16666666666666	3229317	199	MD-OBS1	199	11	8	15WJMY:Dziev:0260	Mo17/PHW30-235 - (2n)-01	NA
4085999	ULA	1	60.171	3229317	199	MD-OBS1	199	11	8	15WJMY:Dziev:0260	Mo17/PHW30-235 - (2n)-01	NA
4086000	FUELA	1	70.81400000000001	3229179	200	MD-OBS1	200	12	8	15WJMY:Dziev:0115	B73/PHW30-285 - (2n)-01	NA
4086000	MLA	1	65.75366666666666	3229179	200	MD-OBS1	200	12	8	15WJMY:Dziev:0115	B73/PHW30-285 - (2n)-01	NA
4086000	TUELA	1	77.93933333333334	3229179	200	MD-OBS1	200	12	8	15WJMY:Dziev:0115	B73/PHW30-285 - (2n)-01	NA
4086000	ULA	1	74.42966666666666	3229179	200	MD-OBS1	200	12	8	15WJMY:Dziev:0115	B73/PHW30-285 - (2n)-01	NA
4086001	FUELA	1	71.36633333333333	3229224	201	MD-OBS1	201	13	8	15WJMY:Dziev:0164	PHW30/Mo17-157 - (2n)-01	NA
4086001	MLA	1	69.311	3229224	201	MD-OBS1	201	13	8	15WJMY:Dziev:0164	PHW30/Mo17-157 - (2n)-01	NA
4086001	TUELA	1	64.06566666666666	3229224	201	MD-OBS1	201	13	8	15WJMY:Dziev:0164	PHW30/Mo17-157 - (2n)-01	NA
4086001	ULA	1	55.68333333333333	3229224	201	MD-OBS1	201	13	8	15WJMY:Dziev:0164	PHW30/Mo17-157 - (2n)-01	NA
4086002	FUELA	1	63.18633333333333	3229235	202	MD-OBS1	202	14	8	15WJMY:Dziev:0175	PHW30/Mo17-278 - (2n)-01	NA
4086002	MLA	1	56.870666666666665	3229235	202	MD-OBS1	202	14	8	15WJMY:Dziev:0175	PHW30/Mo17-278 - (2n)-01	NA
4086002	TUELA	1	62.590666666666664	3229235	202	MD-OBS1	202	14	8	15WJMY:Dziev:0175	PHW30/Mo17-278 - (2n)-01	NA
4086002	ULA	1	61.60333333333333	3229235	202	MD-OBS1	202	14	8	15WJMY:Dziev:0175	PHW30/Mo17-278 - (2n)-01	NA
4086003	FUELA	1	70.98433333333332	3229292	203	MD-OBS1	203	15	8	15WJMY:Dziev:0234	Mo17/PHW30-217 - (2n)-02	NA
4086003	MLA	1	63.232	3229292	203	MD-OBS1	203	15	8	15WJMY:Dziev:0234	Mo17/PHW30-217 - (2n)-02	NA
4086003	TUELA	1	79.83566666666667	3229292	203	MD-OBS1	203	15	8	15WJMY:Dziev:0234	Mo17/PHW30-217 - (2n)-02	NA
4086003	ULA	1	66.96866666666666	3229292	203	MD-OBS1	203	15	8	15WJMY:Dziev:0234	Mo17/PHW30-217 - (2n)-02	NA
4086004	FUELA	1	72.76166666666667	3229274	204	MD-OBS1	204	16	8	15WJMY:Dziev:0216	PHW30/Mo17-242 - (2n)-02	NA
4086004	MLA	1	70.75533333333334	3229274	204	MD-OBS1	204	16	8	15WJMY:Dziev:0216	PHW30/Mo17-242 - (2n)-02	NA
4086004	TUELA	1	71.92566666666667	3229274	204	MD-OBS1	204	16	8	15WJMY:Dziev:0216	PHW30/Mo17-242 - (2n)-02	NA
4086004	ULA	1	67.97333333333333	3229274	204	MD-OBS1	204	16	8	15WJMY:Dziev:0216	PHW30/Mo17-242 - (2n)-02	NA
4086005	FUELA	1	64.678	3229193	205	MD-OBS1	205	17	8	15WJMY:Dziev:0131	PHW30/Mo17-101 - (2n)-01	NA
4086005	MLA	1	69.992	3229193	205	MD-OBS1	205	17	8	15WJMY:Dziev:0131	PHW30/Mo17-101 - (2n)-01	NA
4086005	TUELA	1	54.159333333333336	3229193	205	MD-OBS1	205	17	8	15WJMY:Dziev:0131	PHW30/Mo17-101 - (2n)-01	NA
4086005	ULA	1	34.73533333333333	3229193	205	MD-OBS1	205	17	8	15WJMY:Dziev:0131	PHW30/Mo17-101 - (2n)-01	NA
4086006	FUELA	1	77.208	3396170	206	MD-OBS1	206	18	8	16SJMY:16S:J:0020	PHW30	NA
4086006	MLA	1	71.196	3396170	206	MD-OBS1	206	18	8	16SJMY:16S:J:0020	PHW30	NA
4086006	TUELA	1	78.84666666666666	3396170	206	MD-OBS1	206	18	8	16SJMY:16S:J:0020	PHW30	NA
4086006	ULA	1	71.31833333333333	3396170	206	MD-OBS1	206	18	8	16SJMY:16S:J:0020	PHW30	NA
4086007	FUELA	1	69.72633333333333	3156946	207	MD-OBS1	207	19	8	15WJMY:Dziev:0020 (2015 GH)	PHW30/B73-433 - (2n)-01	NA
4086007	MLA	1	67.47166666666668	3156946	207	MD-OBS1	207	19	8	15WJMY:Dziev:0020 (2015 GH)	PHW30/B73-433 - (2n)-01	NA
4086007	TUELA	1	77.28399999999999	3156946	207	MD-OBS1	207	19	8	15WJMY:Dziev:0020 (2015 GH)	PHW30/B73-433 - (2n)-01	NA
4086007	ULA	1	78.194	3156946	207	MD-OBS1	207	19	8	15WJMY:Dziev:0020 (2015 GH)	PHW30/B73-433 - (2n)-01	NA
4086008	FUELA	1	57.74	3156940	208	MD-OBS1	208	20	8	15WJMY:Dziev:0009 (2015 GH)	PHW30/B73-143 - (2n)-01	NA
4086008	MLA	1	64.24733333333333	3156940	208	MD-OBS1	208	20	8	15WJMY:Dziev:0009 (2015 GH)	PHW30/B73-143 - (2n)-01	NA
4086008	TUELA	1	57.069	3156940	208	MD-OBS1	208	20	8	15WJMY:Dziev:0009 (2015 GH)	PHW30/B73-143 - (2n)-01	NA
4086008	ULA	1	61.64433333333333	3156940	208	MD-OBS1	208	20	8	15WJMY:Dziev:0009 (2015 GH)	PHW30/B73-143 - (2n)-01	NA
4086009	FUELA	1	70.30033333333333	3229133	209	MD-OBS1	209	21	8	15WJMY:Dziev:0069	B73/PHW30-211 - (2n)-01	NA
4086009	MLA	1	71.04366666666667	3229133	209	MD-OBS1	209	21	8	15WJMY:Dziev:0069	B73/PHW30-211 - (2n)-01	NA
4086009	TUELA	1	69.66333333333334	3229133	209	MD-OBS1	209	21	8	15WJMY:Dziev:0069	B73/PHW30-211 - (2n)-01	NA
4086009	ULA	1	77.72766666666666	3229133	209	MD-OBS1	209	21	8	15WJMY:Dziev:0069	B73/PHW30-211 - (2n)-01	NA
4086010	FUELA	1	63.628	3229285	210	MD-OBS1	210	22	8	15WJMY:Dziev:0227	Mo17/PHW30-126 - (2n)-01	NA
4086010	MLA	1	66.56666666666666	3229285	210	MD-OBS1	210	22	8	15WJMY:Dziev:0227	Mo17/PHW30-126 - (2n)-01	NA
4086010	TUELA	1	58.66566666666667	3229285	210	MD-OBS1	210	22	8	15WJMY:Dziev:0227	Mo17/PHW30-126 - (2n)-01	NA
4086010	ULA	1	48.974000000000004	3229285	210	MD-OBS1	210	22	8	15WJMY:Dziev:0227	Mo17/PHW30-126 - (2n)-01	NA
4086011	FUELA	1	71.13466666666666	3229220	211	MD-OBS1	211	23	8	15WJMY:Dziev:0160	PHW30/Mo17-107 - (2n)-02	NA
4086011	MLA	1	67.24666666666667	3229220	211	MD-OBS1	211	23	8	15WJMY:Dziev:0160	PHW30/Mo17-107 - (2n)-02	NA
4086011	TUELA	1	70.966	3229220	211	MD-OBS1	211	23	8	15WJMY:Dziev:0160	PHW30/Mo17-107 - (2n)-02	NA
4086011	ULA	1	66.98633333333333	3229220	211	MD-OBS1	211	23	8	15WJMY:Dziev:0160	PHW30/Mo17-107 - (2n)-02	NA
4086012	FUELA	1	65.51433333333333	3229307	212	MD-OBS1	212	24	8	15WJMY:Dziev:0250	Mo17/PHW30-044 - (2n)-02	NA
4086012	MLA	1	62.404333333333334	3229307	212	MD-OBS1	212	24	8	15WJMY:Dziev:0250	Mo17/PHW30-044 - (2n)-02	NA
4086012	TUELA	1	64.447	3229307	212	MD-OBS1	212	24	8	15WJMY:Dziev:0250	Mo17/PHW30-044 - (2n)-02	NA
4086012	ULA	1	50.611333333333334	3229307	212	MD-OBS1	212	24	8	15WJMY:Dziev:0250	Mo17/PHW30-044 - (2n)-02	NA
4086013	FUELA	1	70.888	3229279	213	MD-OBS1	213	25	8	15WJMY:Dziev:0221	Mo17/PHW30-008 - (2n)-01	NA
4086013	MLA	1	66.51866666666668	3229279	213	MD-OBS1	213	25	8	15WJMY:Dziev:0221	Mo17/PHW30-008 - (2n)-01	NA
4086013	TUELA	1	77.63633333333334	3229279	213	MD-OBS1	213	25	8	15WJMY:Dziev:0221	Mo17/PHW30-008 - (2n)-01	NA
4086013	ULA	1	74.31166666666667	3229279	213	MD-OBS1	213	25	8	15WJMY:Dziev:0221	Mo17/PHW30-008 - (2n)-01	NA
4086014	FUELA	1	80.772	3229272	214	MD-OBS1	214	26	8	15WJMY:Dziev:0214	PHW30/Mo17-234 - (2n)-02	NA
4086014	MLA	1	76.113	3229272	214	MD-OBS1	214	26	8	15WJMY:Dziev:0214	PHW30/Mo17-234 - (2n)-02	NA
4086014	TUELA	1	82.19566666666667	3229272	214	MD-OBS1	214	26	8	15WJMY:Dziev:0214	PHW30/Mo17-234 - (2n)-02	NA
4086014	ULA	1	81.58233333333334	3229272	214	MD-OBS1	214	26	8	15WJMY:Dziev:0214	PHW30/Mo17-234 - (2n)-02	NA
4086015	FUELA	1	67.59533333333333	3229342	215	MD-OBS1	215	27	8	15WJMY:Dziev:0285	Mo17/PHW30-153 - (2n)-04	NA
4086015	MLA	1	73.50233333333334	3229342	215	MD-OBS1	215	27	8	15WJMY:Dziev:0285	Mo17/PHW30-153 - (2n)-04	NA
4086015	TUELA	1	68.94033333333334	3229342	215	MD-OBS1	215	27	8	15WJMY:Dziev:0285	Mo17/PHW30-153 - (2n)-04	NA
4086015	ULA	1	69.31366666666666	3229342	215	MD-OBS1	215	27	8	15WJMY:Dziev:0285	Mo17/PHW30-153 - (2n)-04	NA
4086016	FUELA	1	64.195	3229354	216	MD-OBS1	216	28	8	15WJMY:Dziev:0298	Mo17/PHW30-341 - (2n)-01	NA
4086016	MLA	1	60.73133333333333	3229354	216	MD-OBS1	216	28	8	15WJMY:Dziev:0298	Mo17/PHW30-341 - (2n)-01	NA
4086016	TUELA	1	63.144333333333336	3229354	216	MD-OBS1	216	28	8	15WJMY:Dziev:0298	Mo17/PHW30-341 - (2n)-01	NA
4086016	ULA	1	47.967666666666666	3229354	216	MD-OBS1	216	28	8	15WJMY:Dziev:0298	Mo17/PHW30-341 - (2n)-01	NA
4086017	FUELA	1	55.61533333333333	3229159	217	MD-OBS1	217	29	8	15WJMY:Dziev:0095	B73/PHW30-396 - (2n)-02	NA
4086017	MLA	1	55.32333333333334	3229159	217	MD-OBS1	217	29	8	15WJMY:Dziev:0095	B73/PHW30-396 - (2n)-02	NA
4086017	TUELA	1	69.526	3229159	217	MD-OBS1	217	29	8	15WJMY:Dziev:0095	B73/PHW30-396 - (2n)-02	NA
4086017	ULA	1	68.835	3229159	217	MD-OBS1	217	29	8	15WJMY:Dziev:0095	B73/PHW30-396 - (2n)-02	NA
4086018	FUELA	1	69.65433333333333	3229147	218	MD-OBS1	218	30	8	15WJMY:Dziev:0083	B73/PHW30-186 - (2n)-01	NA
4086018	MLA	1	70.30566666666667	3229147	218	MD-OBS1	218	30	8	15WJMY:Dziev:0083	B73/PHW30-186 - (2n)-01	NA
4086018	TUELA	1	78.52066666666667	3229147	218	MD-OBS1	218	30	8	15WJMY:Dziev:0083	B73/PHW30-186 - (2n)-01	NA
4086018	ULA	1	81.94333333333334	3229147	218	MD-OBS1	218	30	8	15WJMY:Dziev:0083	B73/PHW30-186 - (2n)-01	NA
4086019	FUELA	1	75.46000000000001	3156945	219	MD-OBS1	219	31	8	15WJMY:Dziev:0019 (2015 GH)	PHW30/B73-390 - (2n)-01	NA
4086019	MLA	1	62.52433333333334	3156945	219	MD-OBS1	219	31	8	15WJMY:Dziev:0019 (2015 GH)	PHW30/B73-390 - (2n)-01	NA
4086019	TUELA	1	76.79033333333334	3156945	219	MD-OBS1	219	31	8	15WJMY:Dziev:0019 (2015 GH)	PHW30/B73-390 - (2n)-01	NA
4086019	ULA	1	75.14399999999999	3156945	219	MD-OBS1	219	31	8	15WJMY:Dziev:0019 (2015 GH)	PHW30/B73-390 - (2n)-01	NA
4086020	FUELA	1	67.033	3229241	220	MD-OBS1	220	32	8	15WJMY:Dziev:0183	PHW30/Mo17-028 - (2n)-01	NA
4086020	MLA	1	61.88466666666667	3229241	220	MD-OBS1	220	32	8	15WJMY:Dziev:0183	PHW30/Mo17-028 - (2n)-01	NA
4086020	TUELA	1	62.47466666666667	3229241	220	MD-OBS1	220	32	8	15WJMY:Dziev:0183	PHW30/Mo17-028 - (2n)-01	NA
4086020	ULA	1	58.769333333333336	3229241	220	MD-OBS1	220	32	8	15WJMY:Dziev:0183	PHW30/Mo17-028 - (2n)-01	NA
4086021	FUELA	1	73.82133333333334	3229114	221	MD-OBS1	221	33	8	15WJMY:Dziev:0050	PHW30/B73-157 - (2n)-01	NA
4086021	MLA	1	74.41433333333333	3229114	221	MD-OBS1	221	33	8	15WJMY:Dziev:0050	PHW30/B73-157 - (2n)-01	NA
4086021	TUELA	1	71.07000000000001	3229114	221	MD-OBS1	221	33	8	15WJMY:Dziev:0050	PHW30/B73-157 - (2n)-01	NA
4086021	ULA	1	65.431	3229114	221	MD-OBS1	221	33	8	15WJMY:Dziev:0050	PHW30/B73-157 - (2n)-01	NA
4086022	FUELA	1	62.75966666666667	3396181	222	MD-OBS1	222	34	8	16SJMY:16S:J:0031	Mo17	NA
4086022	MLA	1	62.63166666666667	3396181	222	MD-OBS1	222	34	8	16SJMY:16S:J:0031	Mo17	NA
4086022	TUELA	1	55.580666666666666	3396181	222	MD-OBS1	222	34	8	16SJMY:16S:J:0031	Mo17	NA
4086022	ULA	1	59.449	3396181	222	MD-OBS1	222	34	8	16SJMY:16S:J:0031	Mo17	NA
4086023	FUELA	1	68.158	3229336	223	MD-OBS1	223	35	8	15WJMY:Dziev:0279	Mo17/PHW30-089 - (2n)-01	NA
4086023	MLA	1	70.094	3229336	223	MD-OBS1	223	35	8	15WJMY:Dziev:0279	Mo17/PHW30-089 - (2n)-01	NA
4086023	TUELA	1	62.80133333333333	3229336	223	MD-OBS1	223	35	8	15WJMY:Dziev:0279	Mo17/PHW30-089 - (2n)-01	NA
4086023	ULA	1	62.997	3229336	223	MD-OBS1	223	35	8	15WJMY:Dziev:0279	Mo17/PHW30-089 - (2n)-01	NA
4086024	FUELA	1	71.65833333333333	3229116	224	MD-OBS1	224	36	8	15WJMY:Dziev:0052	PHW30/B73-232 - (2n)-01	NA
4086024	MLA	1	74.73966666666666	3229116	224	MD-OBS1	224	36	8	15WJMY:Dziev:0052	PHW30/B73-232 - (2n)-01	NA
4086024	TUELA	1	80.098	3229116	224	MD-OBS1	224	36	8	15WJMY:Dziev:0052	PHW30/B73-232 - (2n)-01	NA
4086024	ULA	1	79.05466666666666	3229116	224	MD-OBS1	224	36	8	15WJMY:Dziev:0052	PHW30/B73-232 - (2n)-01	NA
4086025	FUELA	1	62.72966666666667	3229198	225	MD-OBS1	225	36	9	15WJMY:Dziev:0137	PHW30/Mo17-194 - (2n)-01	NA
4086025	MLA	1	58.916333333333334	3229198	225	MD-OBS1	225	36	9	15WJMY:Dziev:0137	PHW30/Mo17-194 - (2n)-01	NA
4086025	TUELA	1	60.366	3229198	225	MD-OBS1	225	36	9	15WJMY:Dziev:0137	PHW30/Mo17-194 - (2n)-01	NA
4086025	ULA	1	58.105000000000004	3229198	225	MD-OBS1	225	36	9	15WJMY:Dziev:0137	PHW30/Mo17-194 - (2n)-01	NA
4086026	FUELA	1	62.15	3229318	226	MD-OBS1	226	35	9	15WJMY:Dziev:0261	Mo17/PHW30-235 - (2n)-02	NA
4086026	MLA	1	58.135333333333335	3229318	226	MD-OBS1	226	35	9	15WJMY:Dziev:0261	Mo17/PHW30-235 - (2n)-02	NA
4086026	TUELA	1	68.14266666666667	3229318	226	MD-OBS1	226	35	9	15WJMY:Dziev:0261	Mo17/PHW30-235 - (2n)-02	NA
4086026	ULA	1	70.46866666666666	3229318	226	MD-OBS1	226	35	9	15WJMY:Dziev:0261	Mo17/PHW30-235 - (2n)-02	NA
4086027	FUELA	1	70.435	3156941	227	MD-OBS1	227	34	9	15WJMY:Dziev:0010 (2015 GH)	PHW30/B73-193 - (2n)-01	NA
4086027	MLA	1	67.401	3156941	227	MD-OBS1	227	34	9	15WJMY:Dziev:0010 (2015 GH)	PHW30/B73-193 - (2n)-01	NA
4086027	TUELA	1	81.57633333333334	3156941	227	MD-OBS1	227	34	9	15WJMY:Dziev:0010 (2015 GH)	PHW30/B73-193 - (2n)-01	NA
4086027	ULA	1	84.592	3156941	227	MD-OBS1	227	34	9	15WJMY:Dziev:0010 (2015 GH)	PHW30/B73-193 - (2n)-01	NA
4086028	FUELA	1	72.04633333333334	3226190	228	MD-OBS1	228	33	9	15WJMY:Dziev:0026	PHW30/B73-287 - (2n)-01	NA
4086028	MLA	1	69.26933333333334	3226190	228	MD-OBS1	228	33	9	15WJMY:Dziev:0026	PHW30/B73-287 - (2n)-01	NA
4086028	TUELA	1	74.81633333333333	3226190	228	MD-OBS1	228	33	9	15WJMY:Dziev:0026	PHW30/B73-287 - (2n)-01	NA
4086028	ULA	1	77.14333333333333	3226190	228	MD-OBS1	228	33	9	15WJMY:Dziev:0026	PHW30/B73-287 - (2n)-01	NA
4086029	FUELA	1	65.17433333333334	3229286	229	MD-OBS1	229	32	9	15WJMY:Dziev:0228	Mo17/PHW30-126 - (2n)-02	NA
4086029	MLA	1	70.06733333333334	3229286	229	MD-OBS1	229	32	9	15WJMY:Dziev:0228	Mo17/PHW30-126 - (2n)-02	NA
4086029	TUELA	1	49.184666666666665	3229286	229	MD-OBS1	229	32	9	15WJMY:Dziev:0228	Mo17/PHW30-126 - (2n)-02	NA
4086029	ULA	1	48.435	3229286	229	MD-OBS1	229	32	9	15WJMY:Dziev:0228	Mo17/PHW30-126 - (2n)-02	NA
4086030	FUELA	1	72.76333333333334	3229155	230	MD-OBS1	230	31	9	15WJMY:Dziev:0091	B73/PHW30-302 - (2n)-01	NA
4086030	MLA	1	67.88033333333334	3229155	230	MD-OBS1	230	31	9	15WJMY:Dziev:0091	B73/PHW30-302 - (2n)-01	NA
4086030	TUELA	1	81.63966666666667	3229155	230	MD-OBS1	230	31	9	15WJMY:Dziev:0091	B73/PHW30-302 - (2n)-01	NA
4086030	ULA	1	78.42666666666666	3229155	230	MD-OBS1	230	31	9	15WJMY:Dziev:0091	B73/PHW30-302 - (2n)-01	NA
4086031	FUELA	1	59.90866666666667	3229316	231	MD-OBS1	231	30	9	15WJMY:Dziev:0259	Mo17/PHW30-231 - (2n)-01	NA
4086031	MLA	1	67.25133333333333	3229316	231	MD-OBS1	231	30	9	15WJMY:Dziev:0259	Mo17/PHW30-231 - (2n)-01	NA
4086031	TUELA	1	58.301	3229316	231	MD-OBS1	231	30	9	15WJMY:Dziev:0259	Mo17/PHW30-231 - (2n)-01	NA
4086031	ULA	1	43.68566666666667	3229316	231	MD-OBS1	231	30	9	15WJMY:Dziev:0259	Mo17/PHW30-231 - (2n)-01	NA
4086032	FUELA	1	67.1	3229130	232	MD-OBS1	232	29	9	15WJMY:Dziev:0066	B73/PHW30-068 - (2n)-02	NA
4086032	MLA	1	63.2805	3229130	232	MD-OBS1	232	29	9	15WJMY:Dziev:0066	B73/PHW30-068 - (2n)-02	NA
4086032	TUELA	1	71.07133333333333	3229130	232	MD-OBS1	232	29	9	15WJMY:Dziev:0066	B73/PHW30-068 - (2n)-02	NA
4086032	ULA	1	69.79366666666667	3229130	232	MD-OBS1	232	29	9	15WJMY:Dziev:0066	B73/PHW30-068 - (2n)-02	NA
4086033	FUELA	1	62.88166666666667	3229129	233	MD-OBS1	233	28	9	15WJMY:Dziev:0065	B73/PHW30-068 - (2n)-01	NA
4086033	MLA	1	56.94533333333334	3229129	233	MD-OBS1	233	28	9	15WJMY:Dziev:0065	B73/PHW30-068 - (2n)-01	NA
4086033	TUELA	1	68.35133333333333	3229129	233	MD-OBS1	233	28	9	15WJMY:Dziev:0065	B73/PHW30-068 - (2n)-01	NA
4086033	ULA	1	72.26866666666666	3229129	233	MD-OBS1	233	28	9	15WJMY:Dziev:0065	B73/PHW30-068 - (2n)-01	NA
4086034	FUELA	1	63.51066666666666	3156942	234	MD-OBS1	234	27	9	15WJMY:Dziev:0014 (2015 GH)	PHW30/B73-302 - (2n)-02	NA
4086034	MLA	1	59.132333333333335	3156942	234	MD-OBS1	234	27	9	15WJMY:Dziev:0014 (2015 GH)	PHW30/B73-302 - (2n)-02	NA
4086034	TUELA	1	72.08533333333332	3156942	234	MD-OBS1	234	27	9	15WJMY:Dziev:0014 (2015 GH)	PHW30/B73-302 - (2n)-02	NA
4086034	ULA	1	76.993	3156942	234	MD-OBS1	234	27	9	15WJMY:Dziev:0014 (2015 GH)	PHW30/B73-302 - (2n)-02	NA
4086035	FUELA	1	74.411	3229330	235	MD-OBS1	235	26	9	15WJMY:Dziev:0273	Mo17/PHW30-080 - (2n)-01	NA
4086035	MLA	1	75.72033333333333	3229330	235	MD-OBS1	235	26	9	15WJMY:Dziev:0273	Mo17/PHW30-080 - (2n)-01	NA
4086035	TUELA	1	79.48033333333333	3229330	235	MD-OBS1	235	26	9	15WJMY:Dziev:0273	Mo17/PHW30-080 - (2n)-01	NA
4086035	ULA	1	78.14166666666667	3229330	235	MD-OBS1	235	26	9	15WJMY:Dziev:0273	Mo17/PHW30-080 - (2n)-01	NA
4086036	FUELA	1	42.87766666666666	3229309	236	MD-OBS1	236	25	9	15WJMY:Dziev:0252	Mo17/PHW30-075 - (2n)-02	NA
4086036	MLA	1	52.184333333333335	3229309	236	MD-OBS1	236	25	9	15WJMY:Dziev:0252	Mo17/PHW30-075 - (2n)-02	NA
4086036	TUELA	1	40.33266666666667	3229309	236	MD-OBS1	236	25	9	15WJMY:Dziev:0252	Mo17/PHW30-075 - (2n)-02	NA
4086036	ULA	1	42.275	3229309	236	MD-OBS1	236	25	9	15WJMY:Dziev:0252	Mo17/PHW30-075 - (2n)-02	NA
4086037	FUELA	1	60.34866666666667	3229311	237	MD-OBS1	237	24	9	15WJMY:Dziev:0254	Mo17/PHW30-084 - (2n)-02	NA
4086037	MLA	1	60.971333333333334	3229311	237	MD-OBS1	237	24	9	15WJMY:Dziev:0254	Mo17/PHW30-084 - (2n)-02	NA
4086037	TUELA	1	59.874	3229311	237	MD-OBS1	237	24	9	15WJMY:Dziev:0254	Mo17/PHW30-084 - (2n)-02	NA
4086037	ULA	1	56.88	3229311	237	MD-OBS1	237	24	9	15WJMY:Dziev:0254	Mo17/PHW30-084 - (2n)-02	NA
4086038	FUELA	1	71.01	3229107	238	MD-OBS1	238	23	9	15WJMY:Dziev:0043	PHW30/B73-055 - (2n)-02	NA
4086038	MLA	1	65.31166666666667	3229107	238	MD-OBS1	238	23	9	15WJMY:Dziev:0043	PHW30/B73-055 - (2n)-02	NA
4086038	TUELA	1	72.69366666666666	3229107	238	MD-OBS1	238	23	9	15WJMY:Dziev:0043	PHW30/B73-055 - (2n)-02	NA
4086038	ULA	1	64.01033333333334	3229107	238	MD-OBS1	238	23	9	15WJMY:Dziev:0043	PHW30/B73-055 - (2n)-02	NA
4086039	FUELA	1	73.27233333333334	3156950	239	MD-OBS1	239	22	9	15WJMY:Dziev:0025 (2015 GH)	B73/PHW30-036 - (2n)-02	NA
4086039	MLA	1	70.62400000000001	3156950	239	MD-OBS1	239	22	9	15WJMY:Dziev:0025 (2015 GH)	B73/PHW30-036 - (2n)-02	NA
4086039	TUELA	1	72.51433333333334	3156950	239	MD-OBS1	239	22	9	15WJMY:Dziev:0025 (2015 GH)	B73/PHW30-036 - (2n)-02	NA
4086039	ULA	1	76.98933333333333	3156950	239	MD-OBS1	239	22	9	15WJMY:Dziev:0025 (2015 GH)	B73/PHW30-036 - (2n)-02	NA
4086040	FUELA	1	59.725	3229139	240	MD-OBS1	240	21	9	15WJMY:Dziev:0075	B73/PHW30-409 - (2n)-01	NA
4086040	MLA	1	67.121	3229139	240	MD-OBS1	240	21	9	15WJMY:Dziev:0075	B73/PHW30-409 - (2n)-01	NA
